,categoryNode,categoryPath,customerRating,itemId,largeImage,mediumImage,name,numReviews,parentItemId,salePrice,thumbnailImage,upc
725,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,171767285,https://i5.walmartimages.com/asr/bb42831e-ce20-4ac9-a6cc-69d71d837b09_1.0f42b1e34db31116e98cfb701213a453.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/bb42831e-ce20-4ac9-a6cc-69d71d837b09_1.0f42b1e34db31116e98cfb701213a453.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Apple MacBook Pro 15.4 Intel Core 2 Duo 2.8 4GB 500GB Laptop MB986LL/A,0,171767285,448.98,https://i5.walmartimages.com/asr/bb42831e-ce20-4ac9-a6cc-69d71d837b09_1.0f42b1e34db31116e98cfb701213a453.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,741807520833
726,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,0.0,835795425,https://i5.walmartimages.com/asr/b801e802-c937-44d4-9650-0de9885fc9d1_1.44be4de7b4637bccb0a35dd079ebb2fc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b801e802-c937-44d4-9650-0de9885fc9d1_1.44be4de7b4637bccb0a35dd079ebb2fc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished - HP 17-x087nr 17.3 Laptop Intel Pentium N3710 1.6GHz 8GB memory 1TB storage Win10,0,835795425,314.99,https://i5.walmartimages.com/asr/b801e802-c937-44d4-9650-0de9885fc9d1_1.44be4de7b4637bccb0a35dd079ebb2fc.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,602860754019
727,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,0.0,888689704,https://i5.walmartimages.com/asr/d2f8bcfe-81de-4863-a8a5-1f224c1862a7_1.331e404b34f530b100978b359784a99a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/d2f8bcfe-81de-4863-a8a5-1f224c1862a7_1.331e404b34f530b100978b359784a99a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Dell Latitude E6320 i5 2.5GHz 8GB 500GB DRW Windows 10 Pro 64 Laptop B Camera,0,888689704,204.0,https://i5.walmartimages.com/asr/d2f8bcfe-81de-4863-a8a5-1f224c1862a7_1.331e404b34f530b100978b359784a99a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,643648555732
728,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,1.0,212757370,https://i5.walmartimages.com/asr/f7ba9b88-60f8-4cc3-9234-0625eb917e8c_1.711aea0b31b027f676fcf923d19bf4f7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f7ba9b88-60f8-4cc3-9234-0625eb917e8c_1.711aea0b31b027f676fcf923d19bf4f7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP Elitebook 8460p Laptop WEBCAM, Intel Core i5 2.5ghz, 4GB DDR3, 320GB SATA HDD, DVDRW, Windows 10 Home 64bit w/ Restore Partition",1,212757370,189.97,https://i5.walmartimages.com/asr/f7ba9b88-60f8-4cc3-9234-0625eb917e8c_1.711aea0b31b027f676fcf923d19bf4f7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,680596411550
729,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,3.5,187899658,https://i5.walmartimages.com/asr/8d70e925-7bcb-4fa6-913e-d1df99c880c7_1.c6fdba72cdc7d19092e1ed028f8d9b8d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8d70e925-7bcb-4fa6-913e-d1df99c880c7_1.c6fdba72cdc7d19092e1ed028f8d9b8d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,HP W2L56UA#ABA Touchscreen Notebook,2,187899658,499.0,https://i5.walmartimages.com/asr/8d70e925-7bcb-4fa6-913e-d1df99c880c7_1.c6fdba72cdc7d19092e1ed028f8d9b8d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889899656310
730,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,324958984,https://i5.walmartimages.com/asr/79ba4d31-2628-4ae7-830c-543697f84e6c_1.cbd67b7ee4ac2087d6838da10fbc54fd.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/79ba4d31-2628-4ae7-830c-543697f84e6c_1.cbd67b7ee4ac2087d6838da10fbc54fd.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Envy X360 15z Premium Yoga Style 2-in-1 Convertible Laptop (AMD Ryzen 5 Quad core APU, Radeon Vega 8, 16GB RAM, 512GB SSD, 15.6"" FHD 1920x1080 Touchscreen, Backlit Keyboard, Win 10 Pro)",0,324958984,1206.45,https://i5.walmartimages.com/asr/79ba4d31-2628-4ae7-830c-543697f84e6c_1.cbd67b7ee4ac2087d6838da10fbc54fd.png?odnHeight=100&odnWidth=100&odnBg=FFFFFF,689353679240
731,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,985356604,https://i5.walmartimages.com/asr/4ca6a1ce-6746-4afb-b915-00cf7ab17f19_1.13a8ee19c438c8c4e5e82ed57b80c4f9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4ca6a1ce-6746-4afb-b915-00cf7ab17f19_1.13a8ee19c438c8c4e5e82ed57b80c4f9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Apple MacBook Pro 13.3-Inch Laptop 2.4GHz 256GB SSD / 16GB Memory - Refurbished,0,985356604,699.0,https://i5.walmartimages.com/asr/4ca6a1ce-6746-4afb-b915-00cf7ab17f19_1.13a8ee19c438c8c4e5e82ed57b80c4f9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,711583592829
732,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,0.0,101167698,https://i5.walmartimages.com/asr/09ab071e-404b-4c51-8c83-792755d92288_1.99b71f190d6d91e40a673db17a57780c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/09ab071e-404b-4c51-8c83-792755d92288_1.99b71f190d6d91e40a673db17a57780c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Dell Latitude E6400 14'' PC Laptop Intel Core 2 Duo 2.2GHz 4GB RAM 500GB HDD Windows 10 Home,0,101167698,161.54,https://i5.walmartimages.com/asr/09ab071e-404b-4c51-8c83-792755d92288_1.99b71f190d6d91e40a673db17a57780c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,737452284770
733,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,0.0,660312974,https://i5.walmartimages.com/asr/5443be51-9b3d-46dc-a0c3-e5d138ae5869_1.d56158e5099a3ca75cc0539eeed35363.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5443be51-9b3d-46dc-a0c3-e5d138ae5869_1.d56158e5099a3ca75cc0539eeed35363.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,LATITUDE 5289 12 FHD TOUCH I5-7300U VPRO 8GB 256GB W10P 1YR PS,0,660312974,1159.04,https://i5.walmartimages.com/asr/5443be51-9b3d-46dc-a0c3-e5d138ae5869_1.d56158e5099a3ca75cc0539eeed35363.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116271741
734,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,217255408,https://i5.walmartimages.com/asr/f85087b5-605b-46ee-8f4e-18ecd88f53cc_1.11590240681c0c20730e46907628b7cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f85087b5-605b-46ee-8f4e-18ecd88f53cc_1.11590240681c0c20730e46907628b7cd.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Envy 15-BP175NR Natural Silver 15.6 inch Touch Laptop, Windows 10, Core i7-8550U QC Processor, 8GB Memory, 1TB Hard Drive, UMA Graphics, Backlit Keyboard, Bang & Olufsen",0,217255408,849.99,https://i5.walmartimages.com/asr/f85087b5-605b-46ee-8f4e-18ecd88f53cc_1.11590240681c0c20730e46907628b7cd.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192545178778
735,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,4.12,108656893,https://i5.walmartimages.com/asr/200bf06c-c261-438e-9d18-fc70ea712501_1.5363ca3b3bfbce23d6122516b8112d1f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/200bf06c-c261-438e-9d18-fc70ea712501_1.5363ca3b3bfbce23d6122516b8112d1f.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP 17.3"" HD+ Notebook, Intel Core i7-7500U Processor, 8GB Memory, 2TB Hard Drive, DVD Drive, HD Webcam, 2 Year Warranty Care Pack",50,108656893,673.5,https://i5.walmartimages.com/asr/200bf06c-c261-438e-9d18-fc70ea712501_1.5363ca3b3bfbce23d6122516b8112d1f.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,191628673841
736,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,0.0,56258958,https://i5.walmartimages.com/asr/93d91f2a-ab72-439b-912f-894dbf1881a9_1.5c95b9b96e420a9af7baed953931f2ba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/93d91f2a-ab72-439b-912f-894dbf1881a9_1.5c95b9b96e420a9af7baed953931f2ba.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP ZBook 17 17.3"" Laptop, Windows 10 Pro, Intel Core i7-4600M Processor, 8GB RAM, 500GB Solid State Drive",0,56258958,586.5,https://i5.walmartimages.com/asr/93d91f2a-ab72-439b-912f-894dbf1881a9_1.5c95b9b96e420a9af7baed953931f2ba.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633441743
737,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,5.0,55727650,https://i5.walmartimages.com/asr/eac0b787-629d-407c-a0b2-ce9bdc00ff07_1.1f0f45fa35d767c3ad6acf4f7e7ad7ea.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/eac0b787-629d-407c-a0b2-ce9bdc00ff07_1.1f0f45fa35d767c3ad6acf4f7e7ad7ea.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished Dell Latitude E5540 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 180GB Solid State Drive",1,55727650,325.5,https://i5.walmartimages.com/asr/eac0b787-629d-407c-a0b2-ce9bdc00ff07_1.1f0f45fa35d767c3ad6acf4f7e7ad7ea.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633415461
738,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,0.0,605539612,https://i5.walmartimages.com/asr/27489d91-4ee0-4f20-84c2-2a1867b6161e_1.3fb8767ce1380128a3d43272431638d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/27489d91-4ee0-4f20-84c2-2a1867b6161e_1.3fb8767ce1380128a3d43272431638d5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"MSI GT75 TITAN 4K-071 VR 17.3"" Gaming Laptop i9-8950HK 32GB 1TB 1TB GTX 1080 8GB",0,605539612,4499.0,https://i5.walmartimages.com/asr/27489d91-4ee0-4f20-84c2-2a1867b6161e_1.3fb8767ce1380128a3d43272431638d5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,824142161609
739,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,0.0,177200018,https://i5.walmartimages.com/asr/cba83002-f497-4ebc-aef4-5c5f970da4fb_1.b7b7cce79ec86ed005de06cc56ce42c5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cba83002-f497-4ebc-aef4-5c5f970da4fb_1.b7b7cce79ec86ed005de06cc56ce42c5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Apple MacBook Pro 15.4 Intel Core i7 2.2GHz 16GB 256GB Laptop MGXA2LL/A (Scratch and Dent),0,177200018,1139.99,https://i5.walmartimages.com/asr/cba83002-f497-4ebc-aef4-5c5f970da4fb_1.b7b7cce79ec86ed005de06cc56ce42c5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,741807521106
740,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,724129351,https://i5.walmartimages.com/asr/0ea9c271-b820-4bb3-83e6-760a9421899a_1.555877e377f04b877fe9295e256e33ee.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/0ea9c271-b820-4bb3-83e6-760a9421899a_1.555877e377f04b877fe9295e256e33ee.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo 300e Winbook 81FY000SUS 11.6"" Touch Laptop N3450 4GB 64GB Flash W10P",0,724129351,295.1,https://i5.walmartimages.com/asr/0ea9c271-b820-4bb3-83e6-760a9421899a_1.555877e377f04b877fe9295e256e33ee.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,192158787824
741,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,4.5,666743387,https://i5.walmartimages.com/asr/60f65e14-760a-4905-83ae-bba83cc5e0f1_1.fa780e339984b67ef6e23f5c1a0b0edd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/60f65e14-760a-4905-83ae-bba83cc5e0f1_1.fa780e339984b67ef6e23f5c1a0b0edd.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP Stream Notebook 11-y020nr 11.6"" HD SVA Anti-Glare Screen, Celeron N @ 1.6GHz, 4GB RAM, 32GB eMMC, in Violet Purple (Certified Refurbished)",2,666743387,155.99,https://i5.walmartimages.com/asr/60f65e14-760a-4905-83ae-bba83cc5e0f1_1.fa780e339984b67ef6e23f5c1a0b0edd.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,705911318342
742,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,0.0,382682691,https://i5.walmartimages.com/asr/2ae983fc-f30f-4763-be9b-bf35c9e625fe_1.68043c42594db8f2d57e34deede70c71.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2ae983fc-f30f-4763-be9b-bf35c9e625fe_1.68043c42594db8f2d57e34deede70c71.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell Inspiron 5570 Intel Core i7-8550U X4 1.8GHz 12GB 1TB 15.6"", Silver (Certified Refurbished)",0,382682691,528.92,https://i5.walmartimages.com/asr/2ae983fc-f30f-4763-be9b-bf35c9e625fe_1.68043c42594db8f2d57e34deede70c71.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,641275676196
743,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,4.25,844444051,https://i5.walmartimages.com/asr/17eaa835-2016-43b0-bd64-cafa6ea58c8f_1.3de56f5c9f950d922cbfdc4aac2dd086.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/17eaa835-2016-43b0-bd64-cafa6ea58c8f_1.3de56f5c9f950d922cbfdc4aac2dd086.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP ENVY Touchscreen 17.3"" Full HD IPS Notebook, i7-7500U 16GB Memory, 1TB HD, 2GB Graphics, HD IR Webcam, Backlit Keyboard, Bang & Olufsen Sound, Windows 10 Home, Natural Silver",32,844444051,1049.75,https://i5.walmartimages.com/asr/17eaa835-2016-43b0-bd64-cafa6ea58c8f_1.3de56f5c9f950d922cbfdc4aac2dd086.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781824466
744,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,0.0,144473305,https://i5.walmartimages.com/asr/9462c1b3-042c-4de2-8f38-4105b96c8474_1.0efb41661a17f74ce376c4795aab21ff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/9462c1b3-042c-4de2-8f38-4105b96c8474_1.0efb41661a17f74ce376c4795aab21ff.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Acer - R 11 CB5-132T-C8ZW 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - WhiteLaptop Notebook PC Computer Touchscreen",0,144473305,359.99,https://i5.walmartimages.com/asr/9462c1b3-042c-4de2-8f38-4105b96c8474_1.0efb41661a17f74ce376c4795aab21ff.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,888863714155
745,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,4.126,49222717,https://i5.walmartimages.com/asr/ac6b8acd-10af-48bd-ac9f-dfc22cb9fd51_1.0d16dbf02a648b247bf868c20ab362e9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ac6b8acd-10af-48bd-ac9f-dfc22cb9fd51_1.0d16dbf02a648b247bf868c20ab362e9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Lenovo ThinkPad P50 - 15.6"" - Core i7 6700HQ - 8 GB RAM - 500 GB HDD",143,49222717,1391.99,https://i5.walmartimages.com/asr/ac6b8acd-10af-48bd-ac9f-dfc22cb9fd51_1.0d16dbf02a648b247bf868c20ab362e9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889955802309
746,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,0.0,623221985,https://i5.walmartimages.com/asr/113bc031-7069-4619-82bf-80f24e189037_1.6fbb1537bb7925f4e14f0eb41c9f591b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/113bc031-7069-4619-82bf-80f24e189037_1.6fbb1537bb7925f4e14f0eb41c9f591b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP EliteBook x360 1030 G2 - 13.3"" - Core i7 7600U - 16 GB RAM - 512 GB SSD - US",0,623221985,2387.57,https://i5.walmartimages.com/asr/113bc031-7069-4619-82bf-80f24e189037_1.6fbb1537bb7925f4e14f0eb41c9f591b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,190781978909
747,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,0.0,813695924,https://i5.walmartimages.com/asr/f8b17eb1-352e-4ff3-ad87-fade7df0019c_1.1df55d1f53a9ff87f792382e8b553559.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f8b17eb1-352e-4ff3-ad87-fade7df0019c_1.1df55d1f53a9ff87f792382e8b553559.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell XPS 15- 15.6"" 4K Touch- i9-8950HK- GTX 1050Ti- 1TB SSD- 32GB RAM",0,813695924,2899.99,https://i5.walmartimages.com/asr/f8b17eb1-352e-4ff3-ad87-fade7df0019c_1.1df55d1f53a9ff87f792382e8b553559.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116322672
748,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Asus Laptops,0.0,796322952,https://i5.walmartimages.com/asr/2a11ef28-ea21-4682-bf0e-dab435aea1c7_1.ce5723fd258312ccd1326a162aeba2e7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2a11ef28-ea21-4682-bf0e-dab435aea1c7_1.ce5723fd258312ccd1326a162aeba2e7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"ASUS FX53VD-MS72 15.6"" Gaming Laptop Computer - Black Metal; Intel Core i7-7700HQ Processor 2.80GHz; NVIDIA GeForce GTX 1050 2GB GDDR5; 8GB DDR4 RAM; 256GB M.2 SSD",0,796322952,849.0,https://i5.walmartimages.com/asr/2a11ef28-ea21-4682-bf0e-dab435aea1c7_1.ce5723fd258312ccd1326a162aeba2e7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349673973
749,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Asus Laptops,0.0,126317662,https://i5.walmartimages.com/asr/e7ff6dd1-8feb-46d7-bf35-ce3508d20ce4_2.b5cc08c82ac0e4874427b99621792637.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e7ff6dd1-8feb-46d7-bf35-ce3508d20ce4_2.b5cc08c82ac0e4874427b99621792637.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Asus ZenBook 3 Deluxe UX490 UX490UA-XH74-BL 14"" Core i7-8550U Quad-core (4 Core) 1.8GHz - 16GB LPDDR3 512GB SSD Windows 10 Pro1920 x 1080 Royal Blue, Golden Notebook",0,126317662,1607.64,https://i5.walmartimages.com/asr/e7ff6dd1-8feb-46d7-bf35-ce3508d20ce4_2.b5cc08c82ac0e4874427b99621792637.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889349835760
750,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,0.0,109755472,https://i5.walmartimages.com/asr/b0fc9269-0c2f-4533-b147-b69a71620166_1.a0657798e0413b6041b86165657655ec.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b0fc9269-0c2f-4533-b147-b69a71620166_1.a0657798e0413b6041b86165657655ec.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,Refurbished Dell Inspiron I5559-4013SLV Laptop 15.6  6th Gen Intel Core i7 Processor 1TB Hard Drive 12GB Memory Win 10,0,109755472,499.0,https://i5.walmartimages.com/asr/b0fc9269-0c2f-4533-b147-b69a71620166_1.a0657798e0413b6041b86165657655ec.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,675375042100
751,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,3.882,419846821,https://i5.walmartimages.com/asr/c944c0c9-f0d4-453c-9adb-5442cc3039da_1.ee661fb3b02671eda496e9ef5908491e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c944c0c9-f0d4-453c-9adb-5442cc3039da_1.ee661fb3b02671eda496e9ef5908491e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell - Inspiron 13 5000 2-in-1 13.3"" - Intel Core i7 - 8GB Memory - 256GB SSD - Intel UHD Graphics 620",13119,419846821,779.0,https://i5.walmartimages.com/asr/c944c0c9-f0d4-453c-9adb-5442cc3039da_1.ee661fb3b02671eda496e9ef5908491e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116275923
752,3944_3951_1089430,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,0.0,842559327,https://i5.walmartimages.com/asr/ac0da31d-6048-4895-8193-b622d89569b0_1.85e2128251f990d6127f0e03514bc0ab.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/ac0da31d-6048-4895-8193-b622d89569b0_1.85e2128251f990d6127f0e03514bc0ab.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"New HP Chromebook 11 G5 EE 11.6"" LCD Chromebook - Intel Celeron N3060 Dual-core (2 Core) 1.60 GHz - 4 GB - 16 GB Flash Memory - Chrome OS (English)",0,842559327,205.0,https://i5.walmartimages.com/asr/ac0da31d-6048-4895-8193-b622d89569b0_1.85e2128251f990d6127f0e03514bc0ab.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,690339003966
753,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,0.0,55855205,https://i5.walmartimages.com/asr/10fe707f-9522-402d-938e-901e3c6885d7_1.57eecb269e993bff82a46f7ca84732bf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/10fe707f-9522-402d-938e-901e3c6885d7_1.57eecb269e993bff82a46f7ca84732bf.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Refurbished HP ZBook 15 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 16GB RAM, 750GB Hard Drive",0,55855205,501.59,https://i5.walmartimages.com/asr/10fe707f-9522-402d-938e-901e3c6885d7_1.57eecb269e993bff82a46f7ca84732bf.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,825633419483
754,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,0.0,559680513,https://i5.walmartimages.com/asr/e9cb144b-f86f-4fa7-9aa6-f8bd46f0f690_1.9c0175afe7406a8b693f4f3eebc4afa9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e9cb144b-f86f-4fa7-9aa6-f8bd46f0f690_1.9c0175afe7406a8b693f4f3eebc4afa9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"Dell i5567-7526GRY 15.6"" Intel i7, 256GB SSD, 8GB DDR4, Win 10, Intel HD graphics 620 Laptop Computer",0,559680513,699.0,https://i5.walmartimages.com/asr/e9cb144b-f86f-4fa7-9aa6-f8bd46f0f690_1.9c0175afe7406a8b693f4f3eebc4afa9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,884116256526
755,3944_3951_1089430,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,0.0,179327759,https://i5.walmartimages.com/asr/48fdaafb-3b23-48e4-a24c-2467d53a8ab1_1.6f8d67b4702377c9b023e9f0f69a98f1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/48fdaafb-3b23-48e4-a24c-2467d53a8ab1_1.6f8d67b4702377c9b023e9f0f69a98f1.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,"HP ZBook 17 G3 Mobile Workstation - 17.3"" - Core i7 6700HQ - 8 GB RAM - 256 GB SSD",0,179327759,2095.65,https://i5.walmartimages.com/asr/48fdaafb-3b23-48e4-a24c-2467d53a8ab1_1.6f8d67b4702377c9b023e9f0f69a98f1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,889899040577
